Subsidiaries,Channel,Product Type,Version,Sales Staff,Order Date,Quantity,Cash Discount,Volume Discount,Freight,Returns and Allowances
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Laponder, Maria",7-Apr,912,3113.65,2029.86,9680.85,4209.07
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Laponder, Maria",7-Aug,1149,3918.91,2554.83,12184.57,5297.64
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Laponder, Maria",7-Jun,1731,5905.28,3849.74,18360.24,7982.71
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Laponder, Maria",7-Mar,630,2147.34,1399.94,6676.44,2902.8
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Laponder, Maria",7-Oct,5367,18306.23,11934.18,56916.81,24746.44
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Lindholm, Helena",7-Aug,330,1127.37,734.95,3505.1,1523.96
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Lindholm, Helena",7-Jul,1181,4026.31,2624.79,12518.34,5442.76
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Lindholm, Helena",7-Jun,1275,4348.41,2834.77,13519.81,5878.18
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Lindholm, Helena",7-Mar,1668,5690.49,3709.73,17692.62,7692.44
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Lindholm, Helena",7-May,330,1127.37,734.95,3505.1,1523.96
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Lindholm, Helena",7-Oct,1589,5422.13,3534.74,16858.08,7329.6
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Nilsson, Anders",7-Apr,1793,6119.99,3989.75,19027.94,8273.02
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Nilsson, Anders",7-Aug,2361,8052.62,5249.68,25036.68,10885.51
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Nilsson, Anders",7-Dec,2423,8267.33,5389.6,25704.38,11175.82
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Nilsson, Anders",7-Feb,1826,6227.39,4059.71,19361.71,8418.13
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Nilsson, Anders",7-Jan,2928,9985.25,6509.52,31045.5,13498.04
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Nilsson, Anders",7-Jul,1512,5153.68,3359.74,16023.53,6966.75
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Nilsson, Anders",7-Jun,1275,4348.41,2834.77,13519.81,5878.18
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Nilsson, Anders",7-Mar,582,1986.28,1294.91,6175.75,2685.11
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Nilsson, Anders",7-May,519,1771.58,1154.9,5508.04,2394.8
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Nilsson, Anders",7-Sep,3761,12830.45,8364.38,39891.81,17344.27
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Savolainen, Tuomas",7-Apr,2219,7569.46,4934.67,23534.52,10232.4
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Savolainen, Tuomas",7-Aug,393,1342.07,874.96,4172.81,1814.27
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Savolainen, Tuomas",7-Jul,1479,5046.28,3289.78,15689.68,6821.6
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Savolainen, Tuomas",7-Jun,330,1127.37,734.95,3505.1,1523.96
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Savolainen, Tuomas",7-May,881,3006.34,1959.89,9347,4063.91
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Savolainen, Tuomas",7-Oct,4077,13904.16,9064.35,43230.08,18795.69
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Savolainen, Tuomas",7-Sep,1165,3972.66,2589.81,12351.41,5370.18
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Shapiro, Ellen",7-Apr,488,1664.18,1084.93,5174.28,2249.69
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Shapiro, Ellen",7-Aug,944,3221.05,2099.82,10014.71,4354.22
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Shapiro, Ellen",7-Jun,2738,9341.04,6089.57,29042.56,12627.2
GO Northern Europe,Outdoors Shop,Packs,Budget version 2,"Shapiro, Ellen",7-Mar,1779,6066.34,3954.68,18861.02,8200.44
GO Northern Europe,Outdoors Shop,Putters,Budget version 1,"Lindholm, Helena",7-May,188,413.98,269.85,1287.02,559.57
GO Northern Europe,Outdoors Shop,Putters,Budget version 1,"Lindholm, Helena",7-Oct,32,69,44.98,214.53,93.27
GO Northern Europe,Outdoors Shop,Putters,Budget version 1,"Savolainen, Tuomas",7-Apr,188,413.98,269.85,1287.02,559.57
GO Northern Europe,Outdoors Shop,Putters,Budget version 1,"Savolainen, Tuomas",7-Aug,126,275.99,179.9,858.04,373.06
GO Northern Europe,Outdoors Shop,Putters,Budget version 1,"Savolainen, Tuomas",7-Oct,346,758.88,494.73,2359.59,1025.91
GO Northern Europe,Outdoors Shop,Putters,Budget version 2,"Lindholm, Helena",7-May,188,426.35,277.92,1325.68,576.38
GO Northern Europe,Outdoors Shop,Putters,Budget version 2,"Lindholm, Helena",7-Oct,32,71.1,46.29,220.93,96.06
GO Northern Europe,Outdoors Shop,Putters,Budget version 2,"Savolainen, Tuomas",7-Apr,188,426.35,277.92,1325.68,576.38
GO Northern Europe,Outdoors Shop,Putters,Budget version 2,"Savolainen, Tuomas",7-Aug,126,284.23,185.34,883.73,384.23
GO Northern Europe,Outdoors Shop,Putters,Budget version 2,"Savolainen, Tuomas",7-Oct,346,781.68,509.63,2430.34,1056.67
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Engelbrektsson, Irene",7-Apr,567,3141,2047.65,9765.81,4246
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Engelbrektsson, Irene",7-Aug,1070,5932.99,3867.8,18446.51,8020.22
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Engelbrektsson, Irene",7-Dec,661,3664.49,2388.96,11393.43,4953.67
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Engelbrektsson, Irene",7-Jul,440,2442.96,1592.64,7595.59,3302.43
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Engelbrektsson, Irene",7-Jun,251,1395.99,910.12,4340.35,1887.11
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Engelbrektsson, Irene",7-Mar,1133,6282.01,4095.31,19531.62,8492.01
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Engelbrektsson, Irene",7-May,1133,6282.01,4095.31,19531.62,8492.01
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Engelbrektsson, Irene",7-Oct,2172,12040.44,7849.4,37435.61,16276.35
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Engelbrektsson, Irene",7-Sep,1416,7852.47,5119.13,24414.48,10614.99
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Gradin, Bengt",7-Feb,693,3838.96,2502.67,11935.94,5189.54
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Gradin, Bengt",7-Jun,2077,11516.96,7508.09,35807.9,15568.65
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Gradin, Bengt",7-May,284,1570.46,1023.83,4882.86,2122.98
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Gradin, Bengt",7-Oct,1605,8899.44,5801.74,27669.8,12030.35
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Haverkamp, Jan",7-Jul,567,3141,2047.65,9765.81,4246
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Jansen-Velasquez, Belinda",7-Oct,661,3664.49,2388.96,11393.43,4953.67
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Laponder, Maria",7-Apr,3021,16751.99,10920.88,52084.28,22645.34
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Laponder, Maria",7-Aug,630,3490.02,2275.16,10850.92,4717.79
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Laponder, Maria",7-Jun,1102,6107.45,3981.6,18989.02,8256.1
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Laponder, Maria",7-Mar,944,5234.95,3412.79,16276.38,7076.69
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Laponder, Maria",7-May,440,2442.96,1592.64,7595.59,3302.43
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Laponder, Maria",7-Oct,4091,22684.98,14788.68,70530.78,30665.56
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Lindholm, Helena",7-Aug,598,3315.47,2161.45,10308.32,4481.88
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Lindholm, Helena",7-Jul,1449,8027.02,5232.93,24957.07,10850.9
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Lindholm, Helena",7-Jun,2644,14657.96,9555.75,45573.71,19814.66
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Lindholm, Helena",7-Mar,4061,22510.43,14674.97,69988.27,30429.68
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Lindholm, Helena",7-May,126,698.04,455.01,2170.22,943.57
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Lindholm, Helena",7-Oct,1763,9771.94,6370.56,30382.53,13209.8
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Lindholm, Helena",7-Sep,1449,8027.02,5232.93,24957.07,10850.9
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Nilsson, Anders",7-Apr,1039,5758.52,3754.09,17904,7784.35
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Nilsson, Anders",7-Aug,1512,8375.95,5460.44,26042.1,11322.65
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Nilsson, Anders",7-Dec,504,2791.98,1820.15,8680.7,3774.22
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Nilsson, Anders",7-Feb,284,1570.46,1023.83,4882.86,2122.98
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Nilsson, Anders",7-Jan,3809,21114.44,13764.85,65647.92,28542.57
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Nilsson, Anders",7-Jul,977,5409.5,3526.58,16818.89,7312.56
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Nilsson, Anders",7-Jun,2046,11342.49,7394.38,35265.39,15332.78
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Nilsson, Anders",7-Mar,2014,11167.94,7280.59,34722.88,15096.9
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Nilsson, Anders",7-May,504,2791.98,1820.15,8680.7,3774.22
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Nilsson, Anders",7-Sep,3556,19718.44,12854.82,61307.49,26655.43
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Savolainen, Tuomas",7-Apr,1258,6979.96,4550.41,21701.75,9435.54
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Savolainen, Tuomas",7-Jul,284,1570.46,1023.83,4882.86,2122.98
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Savolainen, Tuomas",7-Jun,2235,12389.46,8076.91,38520.63,16748.1
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Savolainen, Tuomas",7-May,1228,6805.49,4436.61,21159.24,9199.67
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Savolainen, Tuomas",7-Oct,3935,21812.48,14219.95,67818.05,29486.11
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Savolainen, Tuomas",7-Sep,944,5234.95,3412.79,16276.38,7076.69
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Shapiro, Ellen",7-Aug,1196,6631.03,4322.81,20616.72,8963.79
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Shapiro, Ellen",7-Jun,1449,8027.02,5232.93,24957.07,10850.9
GO Northern Europe,Outdoors Shop,Rope,Budget version 1,"Shapiro, Ellen",7-Mar,944,5234.95,3412.79,16276.38,7076.69
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Engelbrektsson, Irene",7-Apr,582,3325.11,2167.68,10338.21,4494.87
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Engelbrektsson, Irene",7-Aug,1117,6380.55,4159.57,19838.11,8625.27
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Engelbrektsson, Irene",7-Dec,693,3954.16,2577.8,12294.08,5345.25
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Engelbrektsson, Irene",7-Jul,456,2606.12,1698.98,8102.94,3523.02
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Engelbrektsson, Irene",7-Jun,267,1527.76,995.95,4749.95,2065.2
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Engelbrektsson, Irene",7-Mar,1181,6740,4393.92,20955.75,9111.2
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Engelbrektsson, Irene",7-May,1181,6740,4393.92,20955.75,9111.2
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Engelbrektsson, Irene",7-Oct,2265,12940.92,8436.36,40235.13,17493.53
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Engelbrektsson, Irene",7-Sep,1463,8357.63,5448.52,25985.2,11297.91
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Gradin, Bengt",7-Feb,723,4133.88,2694.93,12852.89,5588.21
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Gradin, Bengt",7-Jun,2172,12401.65,8084.88,38558.68,16764.64
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Gradin, Bengt",7-May,300,1707.49,1113.16,5308.77,2308.16
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Gradin, Bengt",7-Oct,1653,9436.08,6151.55,29338.1,12755.7
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Haverkamp, Jan",7-Jul,582,3325.11,2167.68,10338.21,4494.87
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Jansen-Velasquez, Belinda",7-Oct,693,3954.16,2577.8,12294.08,5345.25
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Laponder, Maria",7-Apr,3133,17883.57,11658.63,55602.71,24175.09
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Laponder, Maria",7-Aug,644,3684.57,2402.02,11455.85,4980.8
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Laponder, Maria",7-Jun,1149,6560.28,4276.79,20396.93,8868.23
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Laponder, Maria",7-Mar,977,5571.78,3632.31,17323.44,7531.93
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Laponder, Maria",7-May,456,2606.12,1698.98,8102.94,3523.02
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Laponder, Maria",7-Oct,4249,24264.21,15818.2,75440.82,32800.36
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Lindholm, Helena",7-Aug,614,3504.84,2284.89,10897.03,4737.84
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Lindholm, Helena",7-Jul,1495,8537.36,5565.65,26544.01,11540.87
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Lindholm, Helena",7-Jun,2738,15636.9,10193.99,48617.4,21138
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Lindholm, Helena",7-Mar,4219,24084.48,15701.08,74882,32557.39
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Lindholm, Helena",7-May,126,718.91,468.69,2235.27,971.86
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Lindholm, Helena",7-Oct,1842,10514.43,6854.59,32691.01,14213.48
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Lindholm, Helena",7-Sep,1495,8537.36,5565.65,26544.01,11540.87
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Nilsson, Anders",7-Apr,1086,6200.82,4042.44,19279.3,8382.3
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Nilsson, Anders",7-Aug,1574,8986.76,5858.64,27941.06,12148.29
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Nilsson, Anders",7-Dec,519,2965.66,1933.33,9220.58,4008.95
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Nilsson, Anders",7-Feb,300,1707.49,1113.16,5308.77,2308.16
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Nilsson, Anders",7-Jan,3965,22646.58,14763.69,70411.46,30613.68
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Nilsson, Anders",7-Jul,1023,5841.37,3808.1,18161.66,7896.37
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Nilsson, Anders",7-Jun,2125,12132.06,7909.1,37720.37,16400.16
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Nilsson, Anders",7-Mar,2093,11952.33,7791.97,37161.55,16157.2
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Nilsson, Anders",7-May,519,2965.66,1933.33,9220.58,4008.95
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Nilsson, Anders",7-Sep,3698,21118.82,13767.75,65661.43,28548.45
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Savolainen, Tuomas",7-Apr,1307,7459,4862.61,23191.11,10083.09
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Savolainen, Tuomas",7-Jul,300,1707.49,1113.16,5308.77,2308.16
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Savolainen, Tuomas",7-Jun,2314,13210.51,8612.14,41073.36,17857.98
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Savolainen, Tuomas",7-May,1291,7369.13,4804.04,22911.61,9961.57
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Savolainen, Tuomas",7-Oct,4091,23365.49,15232.38,72646.73,31585.53
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Savolainen, Tuomas",7-Sep,977,5571.78,3632.31,17323.44,7531.93
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Shapiro, Ellen",7-Aug,1244,7099.54,4628.26,22073.39,9597.13
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Shapiro, Ellen",7-Jun,1495,8537.36,5565.65,26544.01,11540.87
GO Northern Europe,Outdoors Shop,Rope,Budget version 2,"Shapiro, Ellen",7-Mar,977,5571.78,3632.31,17323.44,7531.93
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Engelbrektsson, Irene",7-Aug,284,387.51,252.67,1204.96,523.9
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Engelbrektsson, Irene",7-Dec,377,516.74,336.83,1606.58,698.51
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Engelbrektsson, Irene",7-Jul,1731,2368.27,1543.98,7363.44,3201.5
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Engelbrektsson, Irene",7-Jun,944,1291.84,842.17,4016.4,1746.26
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Engelbrektsson, Irene",7-Mar,314,430.64,280.72,1338.83,582.1
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Engelbrektsson, Irene",7-May,1133,1550.21,1010.59,4819.74,2095.54
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Engelbrektsson, Irene",7-Oct,1007,1377.93,898.28,4284.15,1862.67
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Engelbrektsson, Irene",7-Sep,849,1162.61,757.92,3614.78,1571.64
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Gradin, Bengt",7-Feb,567,775.1,505.25,2409.82,1047.75
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Gradin, Bengt",7-Jun,1228,1679.35,1094.75,5221.36,2270.16
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Gradin, Bengt",7-Oct,1574,2153.03,1403.62,6693.98,2910.43
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Haverkamp, Jan",7-Jul,251,344.46,224.61,1071.08,465.69
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Haverkamp, Jan",7-Sep,377,516.74,336.83,1606.58,698.51
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Jansen-Velasquez, Belinda",7-Oct,977,1334.89,870.23,4150.28,1804.47
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Laponder, Maria",7-Aug,377,516.74,336.83,1606.58,698.51
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Laponder, Maria",7-Jul,756,1033.47,673.75,3213.16,1397.03
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Laponder, Maria",7-Jun,1386,1894.67,1235.12,5890.73,2561.19
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Laponder, Maria",7-Mar,630,861.2,561.45,2677.57,1164.16
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Laponder, Maria",7-Oct,2235,3057.28,1993.12,9505.51,4132.83
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Lindholm, Helena",7-Aug,504,688.92,449.14,2142.08,931.34
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Lindholm, Helena",7-Jul,1039,1420.98,926.34,4418.03,1920.88
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Lindholm, Helena",7-Mar,346,473.69,308.78,1472.7,640.3
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Lindholm, Helena",7-May,377,516.74,336.83,1606.58,698.51
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Lindholm, Helena",7-Oct,2109,2885,1880.82,8970.01,3900
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Lindholm, Helena",7-Sep,944,1291.84,842.17,4016.4,1746.26
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Nilsson, Anders",7-Aug,284,387.51,252.67,1204.96,523.9
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Nilsson, Anders",7-Dec,2046,2798.91,1824.62,8702.27,3783.6
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Nilsson, Anders",7-Feb,284,387.51,252.67,1204.96,523.9
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Nilsson, Anders",7-Jan,1133,1550.21,1010.59,4819.74,2095.54
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Nilsson, Anders",7-Jun,251,344.46,224.61,1071.08,465.69
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Nilsson, Anders",7-Mar,944,1291.84,842.17,4016.4,1746.26
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Nilsson, Anders",7-May,504,688.92,449.14,2142.08,931.34
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Nilsson, Anders",7-Sep,1291,1765.44,1150.95,5489.11,2386.57
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Savolainen, Tuomas",7-Apr,1291,1765.44,1150.95,5489.11,2386.57
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Savolainen, Tuomas",7-Aug,1070,1464.03,954.48,4551.9,1979.09
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Savolainen, Tuomas",7-Jun,1574,2153.03,1403.62,6693.98,2910.43
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Savolainen, Tuomas",7-May,472,645.88,421.09,2008.2,873.13
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Savolainen, Tuomas",7-Oct,2519,3444.79,2245.7,10710.47,4656.73
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Shapiro, Ellen",7-Aug,630,861.2,561.45,2677.57,1164.16
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Shapiro, Ellen",7-Jun,693,947.29,617.56,2945.41,1280.61
GO Northern Europe,Outdoors Shop,Safety,Budget version 1,"Shapiro, Ellen",7-Mar,377,516.74,336.83,1606.58,698.51
GO Northern Europe,Outdoors Shop,Safety,Budget version 2,"Engelbrektsson, Irene",7-Aug,300,421.35,274.67,1309.99,569.56
