Version,Band,Grade,Subsidiary,Base Salary
Budget Version 2,2,G_11,GO Northern Europe,28769.23
Budget Version 2,2,G_11,GO Southern Europe,28769.23
Budget Version 2,2,G_11,GO Accessories GmbH,28769.23
Budget Version 2,2,G_11,GO Asia Pacific,28769.23
Budget Version 2,2,G_12,GO Americas,29461.54
Budget Version 2,2,G_12,GO Central Europe,29461.54
Budget Version 2,2,G_12,GO Northern Europe,29461.54
Budget Version 2,2,G_12,GO Southern Europe,29461.54
Budget Version 2,2,G_12,GO Accessories GmbH,29461.54
Budget Version 2,2,G_12,GO Asia Pacific,29461.54
Budget Version 2,2,G_13,GO Americas,30638.46
Budget Version 2,2,G_13,GO Central Europe,30638.46
Budget Version 2,2,G_13,GO Northern Europe,30638.46
Budget Version 2,2,G_13,GO Southern Europe,30638.46
Budget Version 2,2,G_13,GO Accessories GmbH,30638.46
Budget Version 2,2,G_13,GO Asia Pacific,30638.46
Budget Version 2,2,G_14,GO Americas,29319.23
Budget Version 2,2,G_14,GO Central Europe,29319.23
Budget Version 2,2,G_14,GO Northern Europe,29319.23
Budget Version 2,2,G_14,GO Southern Europe,29319.23
Budget Version 2,2,G_14,GO Accessories GmbH,29319.23
Budget Version 2,2,G_14,GO Asia Pacific,29319.23
Budget Version 2,2,G_15,GO Americas,33230.77
Budget Version 2,2,G_15,GO Central Europe,33230.77
Budget Version 2,2,G_15,GO Northern Europe,33230.77
Budget Version 2,2,G_15,GO Southern Europe,33230.77
Budget Version 2,2,G_15,GO Accessories GmbH,33230.77
Budget Version 2,2,G_15,GO Asia Pacific,33230.77
Budget Version 2,2,G_16,GO Americas,31730.77
Budget Version 2,2,G_16,GO Central Europe,31730.77
Budget Version 2,2,G_16,GO Northern Europe,31730.77
Budget Version 2,2,G_16,GO Southern Europe,31730.77
Budget Version 2,2,G_16,GO Accessories GmbH,31730.77
Budget Version 2,2,G_16,GO Asia Pacific,31730.77
Budget Version 2,2,G_17,GO Americas,32500
Budget Version 2,2,G_17,GO Central Europe,32500
Budget Version 2,2,G_17,GO Northern Europe,32500
Budget Version 2,2,G_17,GO Southern Europe,32500
Budget Version 2,2,G_17,GO Accessories GmbH,32500
Budget Version 2,2,G_17,GO Asia Pacific,32500
Budget Version 2,2,G_18,GO Americas,32576.92
Budget Version 2,2,G_18,GO Central Europe,32576.92
Budget Version 2,2,G_18,GO Northern Europe,32576.92
Budget Version 2,2,G_18,GO Southern Europe,32576.92
Budget Version 2,2,G_18,GO Accessories GmbH,32576.92
Budget Version 2,2,G_18,GO Asia Pacific,32576.92
Budget Version 2,2,G_19,GO Americas,34384.62
Budget Version 2,2,G_19,GO Central Europe,34384.62
Budget Version 2,2,G_19,GO Northern Europe,34384.62
Budget Version 2,2,G_19,GO Southern Europe,34384.62
Budget Version 2,2,G_19,GO Accessories GmbH,34384.62
Budget Version 2,2,G_19,GO Asia Pacific,34384.62
Budget Version 2,2,G_20,GO Americas,36461.54
Budget Version 2,2,G_20,GO Central Europe,36461.54
Budget Version 2,2,G_20,GO Northern Europe,36461.54
Budget Version 2,2,G_20,GO Southern Europe,36461.54
Budget Version 2,2,G_20,GO Accessories GmbH,36461.54
Budget Version 2,2,G_20,GO Asia Pacific,36461.54
Budget Version 2,2,G_21,GO Americas,36923.08
Budget Version 2,2,G_21,GO Central Europe,36923.08
Budget Version 2,2,G_21,GO Northern Europe,36923.08
Budget Version 2,2,G_21,GO Southern Europe,36923.08
Budget Version 2,2,G_21,GO Accessories GmbH,36923.08
Budget Version 2,2,G_21,GO Asia Pacific,36923.08
Budget Version 2,2,G_22,GO Americas,37038.46
Budget Version 2,2,G_22,GO Central Europe,37038.46
Budget Version 2,2,G_22,GO Northern Europe,37038.46
Budget Version 2,2,G_22,GO Southern Europe,37038.46
Budget Version 2,2,G_22,GO Accessories GmbH,37038.46
Budget Version 2,2,G_22,GO Asia Pacific,37038.46
Budget Version 2,2,G_23,GO Americas,37923.08
Budget Version 2,2,G_23,GO Central Europe,37923.08
Budget Version 2,2,G_23,GO Northern Europe,37923.08
Budget Version 2,2,G_23,GO Southern Europe,37923.08
Budget Version 2,2,G_23,GO Accessories GmbH,37923.08
Budget Version 2,2,G_23,GO Asia Pacific,37923.08
Budget Version 2,2,G_24,GO Americas,40230.77
Budget Version 2,2,G_24,GO Central Europe,40230.77
Budget Version 2,2,G_24,GO Northern Europe,40230.77
Budget Version 2,2,G_24,GO Southern Europe,40230.77
Budget Version 2,2,G_24,GO Accessories GmbH,40230.77
Budget Version 2,2,G_24,GO Asia Pacific,40230.77
Budget Version 2,2,G_25,GO Americas,37230.77
Budget Version 2,2,G_25,GO Central Europe,37230.77
Budget Version 2,2,G_25,GO Northern Europe,37230.77
Budget Version 2,2,G_25,GO Southern Europe,37230.77
Budget Version 2,2,G_25,GO Accessories GmbH,37230.77
Budget Version 2,2,G_25,GO Asia Pacific,37230.77
Budget Version 2,2,G_26,GO Americas,38615.38
Budget Version 2,2,G_26,GO Central Europe,38615.38
Budget Version 2,2,G_26,GO Northern Europe,38615.38
Budget Version 2,2,G_26,GO Southern Europe,38615.38
Budget Version 2,2,G_26,GO Accessories GmbH,38615.38
Budget Version 2,2,G_26,GO Asia Pacific,38615.38
Budget Version 2,2,G_27,GO Americas,41153.85
Budget Version 2,2,G_27,GO Central Europe,41153.85
Budget Version 2,2,G_27,GO Northern Europe,41153.85
Budget Version 2,2,G_27,GO Southern Europe,41153.85
Budget Version 2,2,G_27,GO Accessories GmbH,41153.85
Budget Version 2,2,G_27,GO Asia Pacific,41153.85
Budget Version 2,2,G_28,GO Americas,41000
Budget Version 2,2,G_28,GO Central Europe,41000
Budget Version 2,2,G_28,GO Northern Europe,41000
Budget Version 2,2,G_28,GO Southern Europe,41000
Budget Version 2,2,G_28,GO Accessories GmbH,41000
Budget Version 2,2,G_28,GO Asia Pacific,41000
Budget Version 2,2,G_29,GO Americas,41038.46
Budget Version 2,2,G_29,GO Central Europe,41038.46
Budget Version 2,2,G_29,GO Northern Europe,41038.46
Budget Version 2,2,G_29,GO Southern Europe,41038.46
Budget Version 2,2,G_29,GO Accessories GmbH,41038.46
Budget Version 2,2,G_29,GO Asia Pacific,41038.46
Budget Version 2,2,G_30,GO Americas,42576.92
Budget Version 2,2,G_30,GO Central Europe,42576.92
Budget Version 2,2,G_30,GO Northern Europe,42576.92
Budget Version 2,2,G_30,GO Southern Europe,42576.92
Budget Version 2,2,G_30,GO Accessories GmbH,42576.92
Budget Version 2,2,G_30,GO Asia Pacific,42576.92
Budget Version 2,2,G_31,GO Americas,46307.69
Budget Version 2,2,G_31,GO Central Europe,46307.69
Budget Version 2,2,G_31,GO Northern Europe,46307.69
Budget Version 2,2,G_31,GO Southern Europe,46307.69
Budget Version 2,2,G_31,GO Accessories GmbH,46307.69
Budget Version 2,2,G_31,GO Asia Pacific,46307.69
Budget Version 2,2,G_32,GO Americas,48807.69
Budget Version 2,2,G_32,GO Central Europe,48807.69
Budget Version 2,2,G_32,GO Northern Europe,48807.69
Budget Version 2,2,G_32,GO Southern Europe,48807.69
Budget Version 2,2,G_32,GO Accessories GmbH,48807.69
Budget Version 2,2,G_32,GO Asia Pacific,48807.69
Budget Version 2,2,G_33,GO Americas,50884.62
Budget Version 2,2,G_33,GO Central Europe,50884.62
Budget Version 2,2,G_33,GO Northern Europe,50884.62
Budget Version 2,2,G_33,GO Southern Europe,50884.62
Budget Version 2,2,G_33,GO Accessories GmbH,50884.62
Budget Version 2,2,G_33,GO Asia Pacific,50884.62
Budget Version 2,2,G_34,GO Americas,45207.69
Budget Version 2,2,G_34,GO Central Europe,45207.69
Budget Version 2,2,G_34,GO Northern Europe,45207.69
Budget Version 2,2,G_34,GO Southern Europe,45207.69
Budget Version 2,2,G_34,GO Accessories GmbH,45207.69
Budget Version 2,2,G_34,GO Asia Pacific,45207.69
Budget Version 2,2,G_35,GO Americas,51076.92
Budget Version 2,2,G_35,GO Central Europe,51076.92
Budget Version 2,2,G_35,GO Northern Europe,51076.92
Budget Version 2,2,G_35,GO Southern Europe,51076.92
Budget Version 2,2,G_35,GO Accessories GmbH,51076.92
Budget Version 2,2,G_35,GO Asia Pacific,51076.92
Budget Version 2,2,G_36,GO Americas,49846.15
Budget Version 2,2,G_36,GO Central Europe,49846.15
Budget Version 2,2,G_36,GO Northern Europe,49846.15
Budget Version 2,2,G_36,GO Southern Europe,49846.15
Budget Version 2,2,G_36,GO Accessories GmbH,49846.15
Budget Version 2,2,G_36,GO Asia Pacific,49846.15
Budget Version 2,2,G_37,GO Americas,50538.46
Budget Version 2,2,G_37,GO Central Europe,50538.46
Budget Version 2,2,G_37,GO Northern Europe,50538.46
Budget Version 2,2,G_37,GO Southern Europe,50538.46
Budget Version 2,2,G_37,GO Accessories GmbH,50538.46
Budget Version 2,2,G_37,GO Asia Pacific,50538.46
Budget Version 2,2,G_38,GO Americas,51230.77
Budget Version 2,2,G_38,GO Central Europe,51230.77
Budget Version 2,2,G_38,GO Northern Europe,51230.77
Budget Version 2,2,G_38,GO Southern Europe,51230.77
Budget Version 2,2,G_38,GO Accessories GmbH,51230.77
Budget Version 2,2,G_38,GO Asia Pacific,51230.77
Budget Version 2,2,G_39,GO Americas,53307.69
Budget Version 2,2,G_39,GO Central Europe,53307.69
Budget Version 2,2,G_39,GO Northern Europe,53307.69
Budget Version 2,2,G_39,GO Southern Europe,53307.69
Budget Version 2,2,G_39,GO Accessories GmbH,53307.69
Budget Version 2,2,G_39,GO Asia Pacific,53307.69
Budget Version 2,2,G_40,GO Americas,54230.77
Budget Version 2,2,G_40,GO Central Europe,54230.77
Budget Version 2,2,G_40,GO Northern Europe,54230.77
Budget Version 2,2,G_40,GO Southern Europe,54230.77
Budget Version 2,2,G_40,GO Accessories GmbH,54230.77
Budget Version 2,2,G_40,GO Asia Pacific,54230.77
Budget Version 2,2,G_41,GO Americas,56538.46
Budget Version 2,2,G_41,GO Central Europe,56538.46
Budget Version 2,2,G_41,GO Northern Europe,56538.46
Budget Version 2,2,G_41,GO Southern Europe,56538.46
Budget Version 2,2,G_41,GO Accessories GmbH,56538.46
Budget Version 2,2,G_41,GO Asia Pacific,56538.46
Budget Version 2,2,G_42,GO Americas,54961.54
Budget Version 2,2,G_42,GO Central Europe,54961.54
Budget Version 2,2,G_42,GO Northern Europe,54961.54
Budget Version 2,2,G_42,GO Southern Europe,54961.54
Budget Version 2,2,G_42,GO Accessories GmbH,54961.54
Budget Version 2,2,G_42,GO Asia Pacific,54961.54
Budget Version 2,2,G_43,GO Americas,55730.77
Budget Version 2,2,G_43,GO Central Europe,55730.77
Budget Version 2,2,G_43,GO Northern Europe,55730.77
Budget Version 2,2,G_43,GO Southern Europe,55730.77
Budget Version 2,2,G_43,GO Accessories GmbH,55730.77
Budget Version 2,2,G_43,GO Asia Pacific,55730.77
Budget Version 2,2,G_44,GO Americas,56500
Budget Version 2,2,G_44,GO Central Europe,56500
Budget Version 2,2,G_44,GO Northern Europe,56500
Budget Version 2,2,G_44,GO Southern Europe,56500
Budget Version 2,2,G_44,GO Accessories GmbH,56500
Budget Version 2,2,G_44,GO Asia Pacific,56500
Budget Version 2,2,G_45,GO Americas,58807.69
Budget Version 2,2,G_45,GO Central Europe,58807.69
Budget Version 2,2,G_45,GO Northern Europe,58807.69
Budget Version 2,2,G_45,GO Southern Europe,58807.69
Budget Version 2,2,G_45,GO Accessories GmbH,58807.69
Budget Version 2,2,G_45,GO Asia Pacific,58807.69
Budget Version 2,2,G_46,GO Americas,61788.46
Budget Version 2,2,G_46,GO Central Europe,61788.46
Budget Version 2,2,G_46,GO Northern Europe,61788.46
Budget Version 2,2,G_46,GO Southern Europe,61788.46
Budget Version 2,2,G_46,GO Accessories GmbH,61788.46
Budget Version 2,2,G_46,GO Asia Pacific,61788.46
Budget Version 2,2,G_47,GO Americas,61353.85
Budget Version 2,2,G_47,GO Central Europe,61353.85
Budget Version 2,2,G_47,GO Northern Europe,61353.85
Budget Version 2,2,G_47,GO Southern Europe,61353.85
Budget Version 2,2,G_47,GO Accessories GmbH,61353.85
Budget Version 2,2,G_47,GO Asia Pacific,61353.85
Budget Version 2,2,G_48,GO Americas,65923.08
Budget Version 2,2,G_48,GO Central Europe,65923.08
Budget Version 2,2,G_48,GO Northern Europe,65923.08
Budget Version 2,2,G_48,GO Southern Europe,65923.08
Budget Version 2,2,G_48,GO Accessories GmbH,65923.08
Budget Version 2,2,G_48,GO Asia Pacific,65923.08
Budget Version 2,2,G_49,GO Americas,68653.85
Budget Version 2,2,G_49,GO Central Europe,68653.85
Budget Version 2,2,G_49,GO Northern Europe,68653.85
Budget Version 2,2,G_49,GO Southern Europe,68653.85
Budget Version 2,2,G_49,GO Accessories GmbH,68653.85
Budget Version 2,2,G_49,GO Asia Pacific,68653.85
Budget Version 2,2,G_50,GO Americas,67653.85
Budget Version 2,2,G_50,GO Central Europe,67653.85
Budget Version 2,2,G_50,GO Northern Europe,67653.85
Budget Version 2,2,G_50,GO Southern Europe,67653.85
Budget Version 2,2,G_50,GO Accessories GmbH,67653.85
Budget Version 2,2,G_50,GO Asia Pacific,67653.85
Budget Version 2,2,G_51,GO Americas,72730.77
Budget Version 2,2,G_51,GO Central Europe,72730.77
Budget Version 2,2,G_51,GO Northern Europe,72730.77
Budget Version 2,2,G_51,GO Southern Europe,72730.77
Budget Version 2,2,G_51,GO Accessories GmbH,72730.77
Budget Version 2,2,G_51,GO Asia Pacific,72730.77
Budget Version 2,2,G_52,GO Americas,74384.62
Budget Version 2,2,G_52,GO Central Europe,74384.62
Budget Version 2,2,G_52,GO Northern Europe,74384.62
Budget Version 2,2,G_52,GO Southern Europe,74384.62
Budget Version 2,2,G_52,GO Accessories GmbH,74384.62
Budget Version 2,2,G_52,GO Asia Pacific,74384.62
Budget Version 2,2,G_53,GO Americas,82038.46
Budget Version 2,2,G_53,GO Central Europe,82038.46
Budget Version 2,2,G_53,GO Northern Europe,82038.46
Budget Version 2,2,G_53,GO Southern Europe,82038.46
Budget Version 2,2,G_53,GO Accessories GmbH,82038.46
Budget Version 2,2,G_53,GO Asia Pacific,82038.46
Budget Version 2,2,G_54,GO Americas,79615.38
Budget Version 2,2,G_54,GO Central Europe,79615.38
Budget Version 2,2,G_54,GO Northern Europe,79615.38
Budget Version 2,2,G_54,GO Southern Europe,79615.38
Budget Version 2,2,G_54,GO Accessories GmbH,79615.38
Budget Version 2,2,G_54,GO Asia Pacific,79615.38
Budget Version 2,2,G_55,GO Americas,85153.85
Budget Version 2,2,G_55,GO Central Europe,85153.85
Budget Version 2,2,G_55,GO Northern Europe,85153.85
Budget Version 2,2,G_55,GO Southern Europe,85153.85
Budget Version 2,2,G_55,GO Accessories GmbH,85153.85
Budget Version 2,2,G_55,GO Asia Pacific,85153.85
Budget Version 2,2,G_56,GO Americas,87769.23
Budget Version 2,2,G_56,GO Central Europe,87769.23
Budget Version 2,2,G_56,GO Northern Europe,87769.23
Budget Version 2,2,G_56,GO Southern Europe,87769.23
Budget Version 2,2,G_56,GO Accessories GmbH,87769.23
Budget Version 2,2,G_56,GO Asia Pacific,87769.23
Budget Version 2,2,G_57,GO Americas,88461.54
Budget Version 2,2,G_57,GO Central Europe,88461.54
Budget Version 2,2,G_57,GO Northern Europe,88461.54
Budget Version 2,2,G_57,GO Southern Europe,88461.54
Budget Version 2,2,G_57,GO Accessories GmbH,88461.54
Budget Version 2,2,G_57,GO Asia Pacific,88461.54
Budget Version 2,2,G_58,GO Americas,94615.38
Budget Version 2,2,G_58,GO Central Europe,94615.38
Budget Version 2,2,G_58,GO Northern Europe,94615.38
Budget Version 2,2,G_58,GO Southern Europe,94615.38
Budget Version 2,2,G_58,GO Accessories GmbH,94615.38
Budget Version 2,2,G_58,GO Asia Pacific,94615.38
Budget Version 2,2,G_59,GO Americas,92769.23
Budget Version 2,2,G_59,GO Central Europe,92769.23
Budget Version 2,2,G_59,GO Northern Europe,92769.23
Budget Version 2,2,G_59,GO Southern Europe,92769.23
Budget Version 2,2,G_59,GO Accessories GmbH,92769.23
Budget Version 2,2,G_59,GO Asia Pacific,92769.23
Budget Version 2,2,G_60,GO Americas,96769.23
Budget Version 2,2,G_60,GO Central Europe,96769.23
Budget Version 2,2,G_60,GO Northern Europe,96769.23
Budget Version 2,2,G_60,GO Southern Europe,96769.23
Budget Version 2,2,G_60,GO Accessories GmbH,96769.23
Budget Version 2,2,G_60,GO Asia Pacific,96769.23
Budget Version 2,2,G_61,GO Americas,103076.92
Budget Version 2,2,G_61,GO Central Europe,103076.92
Budget Version 2,2,G_61,GO Northern Europe,103076.92
Budget Version 2,2,G_61,GO Southern Europe,103076.92
Budget Version 2,2,G_61,GO Accessories GmbH,103076.92
Budget Version 2,2,G_61,GO Asia Pacific,103076.92
Budget Version 2,2,G_62,GO Americas,126461.54
Budget Version 2,2,G_62,GO Central Europe,126461.54
Budget Version 2,2,G_62,GO Northern Europe,126461.54
Budget Version 2,2,G_62,GO Southern Europe,126461.54
Budget Version 2,2,G_62,GO Accessories GmbH,126461.54
Budget Version 2,2,G_62,GO Asia Pacific,126461.54
Budget Version 2,2,G_63,GO Americas,139384.62
Budget Version 2,2,G_63,GO Central Europe,139384.62
Budget Version 2,2,G_63,GO Northern Europe,139384.62
Budget Version 2,2,G_63,GO Southern Europe,139384.62
Budget Version 2,2,G_63,GO Accessories GmbH,139384.62
Budget Version 2,2,G_63,GO Asia Pacific,139384.62
Budget Version 2,2,G_64,GO Americas,154615.38
Budget Version 2,2,G_64,GO Central Europe,154615.38
Budget Version 2,2,G_64,GO Northern Europe,154615.38
Budget Version 2,2,G_64,GO Southern Europe,154615.38
Budget Version 2,2,G_64,GO Accessories GmbH,154615.38
Budget Version 2,2,G_64,GO Asia Pacific,154615.38
Budget Version 2,2,G_65,GO Americas,170384.62
Budget Version 2,2,G_65,GO Central Europe,170384.62
Budget Version 2,2,G_65,GO Northern Europe,170384.62
Budget Version 2,2,G_65,GO Southern Europe,170384.62
Budget Version 2,2,G_65,GO Accessories GmbH,170384.62
Budget Version 2,2,G_65,GO Asia Pacific,170384.62
Budget Version 2,2,G_66,GO Americas,215307.69
Budget Version 2,2,G_66,GO Central Europe,215307.69
Budget Version 2,2,G_66,GO Northern Europe,215307.69
Budget Version 2,2,G_66,GO Southern Europe,215307.69
Budget Version 2,2,G_66,GO Accessories GmbH,215307.69
Budget Version 2,2,G_66,GO Asia Pacific,215307.69
Budget Version 2,2,G_67,GO Americas,251153.85
Budget Version 2,2,G_67,GO Central Europe,251153.85
Budget Version 2,2,G_67,GO Northern Europe,251153.85
Budget Version 2,2,G_67,GO Southern Europe,251153.85
Budget Version 2,2,G_67,GO Accessories GmbH,251153.85
Budget Version 2,2,G_67,GO Asia Pacific,251153.85
Budget Version 2,3,G_01,GO Americas,22653.85
Budget Version 2,3,G_01,GO Central Europe,22653.85
Budget Version 2,3,G_01,GO Northern Europe,22653.85
Budget Version 2,3,G_01,GO Southern Europe,22653.85
Budget Version 2,3,G_01,GO Accessories GmbH,22653.85
Budget Version 2,3,G_01,GO Asia Pacific,22653.85
Budget Version 2,3,G_02,GO Americas,24107.69
Budget Version 2,3,G_02,GO Central Europe,24107.69
Budget Version 2,3,G_02,GO Northern Europe,24107.69
Budget Version 2,3,G_02,GO Southern Europe,24107.69
Budget Version 2,3,G_02,GO Accessories GmbH,24107.69
Budget Version 2,3,G_02,GO Asia Pacific,24107.69
Budget Version 2,3,G_03,GO Americas,24315.38
Budget Version 2,3,G_03,GO Central Europe,24315.38
Budget Version 2,3,G_03,GO Northern Europe,24315.38
Budget Version 2,3,G_03,GO Southern Europe,24315.38
Budget Version 2,3,G_03,GO Accessories GmbH,24315.38
Budget Version 2,3,G_03,GO Asia Pacific,24315.38
Budget Version 2,3,G_04,GO Americas,25000
Budget Version 2,3,G_04,GO Central Europe,25000
Budget Version 2,3,G_04,GO Northern Europe,25000
Budget Version 2,3,G_04,GO Southern Europe,25000
Budget Version 2,3,G_04,GO Accessories GmbH,25000
Budget Version 2,3,G_04,GO Asia Pacific,25000
Budget Version 2,3,G_05,GO Americas,25318
Budget Version 2,3,G_05,GO Central Europe,25318
Budget Version 2,3,G_05,GO Northern Europe,25318
Budget Version 2,3,G_05,GO Southern Europe,25318
Budget Version 2,3,G_05,GO Accessories GmbH,25318
Budget Version 2,3,G_05,GO Asia Pacific,25318
Budget Version 2,3,G_06,GO Americas,26615.38
Budget Version 2,3,G_06,GO Central Europe,26615.38
Budget Version 2,3,G_06,GO Northern Europe,26615.38
Budget Version 2,3,G_06,GO Southern Europe,26615.38
Budget Version 2,3,G_06,GO Accessories GmbH,26615.38
Budget Version 2,3,G_06,GO Asia Pacific,26615.38
Budget Version 2,3,G_07,GO Americas,26846.15
Budget Version 2,3,G_07,GO Central Europe,26846.15
Budget Version 2,3,G_07,GO Northern Europe,26846.15
Budget Version 2,3,G_07,GO Southern Europe,26846.15
Budget Version 2,3,G_07,GO Accessories GmbH,26846.15
Budget Version 2,3,G_07,GO Asia Pacific,26846.15
Budget Version 2,3,G_08,GO Americas,30153.85
Budget Version 2,3,G_08,GO Central Europe,30153.85
Budget Version 2,3,G_08,GO Northern Europe,30153.85
Budget Version 2,3,G_08,GO Southern Europe,30153.85
Budget Version 2,3,G_08,GO Accessories GmbH,30153.85
Budget Version 2,3,G_08,GO Asia Pacific,30153.85
Budget Version 2,3,G_09,GO Americas,27943.08
Budget Version 2,3,G_09,GO Central Europe,27943.08
